Company name,Director name,Title1,Age,Salary,Boards,HQ city,HQ state
B F GOODRICH CO,"GLORE, JODIE K.",DIR,52,0,2,RICHFIELD,OH
B F GOODRICH CO,"GUFFEY, JOHN W., JR.",DIR,61,0,2,RICHFIELD,OH
B F GOODRICH CO,"HOLLAND, WILLIAM R.",DIR,60,0,1,RICHFIELD,OH
B F GOODRICH CO,"MARGOLIS, DAVID I.",DIR,69,0,3,RICHFIELD,OH
B F GOODRICH CO,"OLESEN, DOUGLAS E.",DIR,60,0,2,RICHFIELD,OH
B F GOODRICH CO,"OSBORNE, RICHARD DE J.",DIR,64,0,4,RICHFIELD,OH
B F GOODRICH CO,"RANKIN, ALFRED M., JR.",DIR,57,0,2,RICHFIELD,OH
B F GOODRICH CO,"RAU, ROBERT H.",DIR,62,926369,1,RICHFIELD,OH
B F GOODRICH CO,"WILSON, JAMES R.",DIR,58,0,4,RICHFIELD,OH
B F GOODRICH CO,"YOUNG, A. THOMAS",DIR,60,0,2,RICHFIELD,OH
BAKER HUGHES INC,"ALBERTHAL, LESTER M., JR.",DIR,54,0,1,HOUSTON,TX
BAKER HUGHES INC,"BEGHINI, VICTOR G.",DIR,64,0,2,HOUSTON,TX
BAKER HUGHES INC,"BRANN, ALTON J.",DIR,57,0,3,HOUSTON,TX
BAKER HUGHES INC,"CASEY, JOSEPH T.",DIR,67,0,3,HOUSTON,TX
BAKER HUGHES INC,"FILTER, EUNICE M.",DIR,58,0,2,HOUSTON,TX
BAKER HUGHES INC,"FOSTER, JOE B.",DIR,64,0,1,HOUSTON,TX
BAKER HUGHES INC,"GARGALLI, CLAIRE W.",DIR,56,0,3,HOUSTON,TX
BAKER HUGHES INC,"KINDER, RICHARD D.",DIR,54,0,3,HOUSTON,TX
BAKER HUGHES INC,"LUKENS, MAX L.",CTB,50,3270841,2,HOUSTON,TX
BAKER HUGHES INC,"MAHER, JOHN F.",DIR,55,0,1,HOUSTON,TX
BAKER HUGHES INC,"MCCALL, JAMES F.",DIR,64,0,1,HOUSTON,TX
BAKER HUGHES INC,"RILEY, H. JOHN, JR.",DIR,58,0,3,HOUSTON,TX
BAKER HUGHES INC,"RUSSELL, JOHN R.",DIR,60,0,1,HOUSTON,TX
BAKER HUGHES INC,"WATSON, CHARLES L.",DIR,48,0,1,HOUSTON,TX
BAKER HUGHES INC,"WATSON, MAX P., JR.",DIR,53,0,1,HOUSTON,TX
BALL CORP,"BRACKEN, FRANK A.",DIR,64,0,1,BROOMFIELD,CO
BALL CORP,"DEAN, HOWARD M.",DIR,61,0,4,BROOMFIELD,CO
BALL CORP,"HACKETT, JOHN T.",DIR,66,0,2,BROOMFIELD,CO
BALL CORP,"HOOVER, R. DAVID",VCB,53,2092957,1,BROOMFIELD,CO
BALL CORP,"LEHMAN, JOHN F.",DIR,56,0,1,BROOMFIELD,CO
BALL CORP,"MERCURE, R. C.",NA,67,0,1,BROOMFIELD,CO
BALL CORP,"NICHOLSON, JAN",DIR,53,0,1,BROOMFIELD,CO
BALL CORP,"SISSEL, GEORGE A.",CTB,62,3774371,1,BROOMFIELD,CO
BALL CORP,"STIRITZ, WILLIAM P.",NA,64,0,3,BROOMFIELD,CO
BALL CORP,"TAYLOR, STUART A., II",NA,38,0,1,BROOMFIELD,CO
BANK OF AMERICA CORP,"COKER, CHARLES WESTFIELD",DIR,65,.,5,CHARLOTTE,NC
BANK OF AMERICA CORP,"CRULL, TIMM F.",DIR,68,.,2,CHARLOTTE,NC
BANK OF AMERICA CORP,"DICKSON, ALAN T.",DIR,67,.,3,CHARLOTTE,NC
BANK OF AMERICA CORP,"FELDSTEIN, KATHLEEN FOLEY",DIR,58,.,3,CHARLOTTE,NC
BANK OF AMERICA CORP,"FULTON, PAUL",DIR,64,.,3,CHARLOTTE,NC
BANK OF AMERICA CORP,"GUINN, DONALD E.",DIR,66,.,2,CHARLOTTE,NC
BANK OF AMERICA CORP,"HANCE, JAMES H., JR.",VCB,53,.,2,CHARLOTTE,NC
BANK OF AMERICA CORP,"HOLMAN, C. RAY",DIR,56,.,2,CHARLOTTE,NC
BANK OF AMERICA CORP,"JOHNSON, WILLIAM W.",DIR,68,.,2,CHARLOTTE,NC
BANK OF AMERICA CORP,"MASSEY, WALTER E.",DIR,60,.,3,CHARLOTTE,NC
BANK OF AMERICA CORP,"MCCOLL, HUGH L.",CTB,63,.,3,CHARLOTTE,NC
BANK OF AMERICA CORP,"ROSENBERG, RICHARD M.",DIR,68,.,4,CHARLOTTE,NC
BANK OF AMERICA CORP,"SLOAN, O. TEMPLE, JR.",DIR,60,.,1,CHARLOTTE,NC
BANK OF AMERICA CORP,"SPANGLER, MEREDITH R.",DIR,61,.,1,CHARLOTTE,NC
BANK OF AMERICA CORP,"SPENCE, ANDREW MICHAEL",DIR,55,.,4,CHARLOTTE,NC
BANK OF AMERICA CORP,"TOWNSEND, RONALD",DIR,57,.,2,CHARLOTTE,NC
BANK OF AMERICA CORP,"TRUJILLO, SOLOMON D.",DIR,47,.,3,CHARLOTTE,NC
BANK OF AMERICA CORP,"WARD, JACKIE M.",DIR,60,.,5,CHARLOTTE,NC
BANK OF AMERICA CORP,"WILLIAMS, VIRGIL R.",DIR,59,.,1,CHARLOTTE,NC
BANK OF AMERICA CORP,"YOUNG, SHIRLEY",DIR,63,.,2,CHARLOTTE,NC
BANK OF NEW YORK CO INC,"BACOT, J. CARTER",NA,66,0,3,NEW YORK,NY
BANK OF NEW YORK CO INC,"BARTH, RICHARD",NA,67,0,2,NEW YORK,NY
BANK OF NEW YORK CO INC,"BIONDI, FRANK, JR.",NA,54,0,1,NEW YORK,NY
BANK OF NEW YORK CO INC,"CHANEY, WILLIAM R.",NA,66,0,2,NEW YORK,NY
BANK OF NEW YORK CO INC,"GRIFFITH, ALAN R.",VCB,57,2946346,1,NEW YORK,NY
BANK OF NEW YORK CO INC,"HASSELL, GERALD L.",PRZ,47,2515691,1,NEW YORK,NY
BANK OF NEW YORK CO INC,"KOGAN, RICHARD JAY",NA,57,0,3,NEW YORK,NY
BANK OF NEW YORK CO INC,"LUKE, JOHN A., JR.",NA,50,0,3,NEW YORK,NY
BANK OF NEW YORK CO INC,"MALONE, JOHN C.",NA,58,0,3,NEW YORK,NY
BANK OF NEW YORK CO INC,"MILLER, DONALD L.",NA,67,0,2,NEW YORK,NY
BANK OF NEW YORK CO INC,"PAPAGEORGE, DENO D.",SBO,60,3535614,1,NEW YORK,NY
BANK OF NEW YORK CO INC,"REIN, CATHERINE A.",NA,55,0,3,NEW YORK,NY
BANK OF NEW YORK CO INC,"RENYI, THOMAS A.",CTB,53,0,1,NEW YORK,NY
BANK OF NEW YORK CO INC,"RICHARDSON, WILLIAM C.",NA,58,0,3,NEW YORK,NY
BANK OF NEW YORK CO INC,"ROBERTS, BRIAN L.",SBO,39,0,2,NEW YORK,NY
BANK ONE CORP,"BRYAN, JOHN H., JR.",NA,62,0,3,CHICAGO,IL
BANK ONE CORP,"BUSCHMANN, SIEGFRIED",NA,61,0,1,CHICAGO,IL
BANK ONE CORP,"CROWN, JAMES S.",NA,45,0,3,CHICAGO,IL
BANK ONE CORP,"DORRANCE, BENNETT",NA,53,0,2,CHICAGO,IL
BANK ONE CORP,"FAY, MAUREEN A.",NA,64,0,2,CHICAGO,IL
BANK ONE CORP,"HALL, JOHN R.",NA,66,0,5,CHICAGO,IL
BANK ONE CORP,"ISTOCK, VERNE G.",CTB,58,0,3,CHICAGO,IL
BANK ONE CORP,"JACKSON, LABAN P., JR.",NA,56,0,1,CHICAGO,IL
BANK ONE CORP,"KESSLER, JOHN W.",NA,63,0,1,CHICAGO,IL
BANK ONE CORP,"LEHMANN, RICHARD J.",VCB,54,0,1,CHICAGO,IL
BANK ONE CORP,"MANOOGIAN, RICHARD A.",NA,62,0,3,CHICAGO,IL
BANK ONE CORP,"MCCORMICK, WILLIAM T., JR.",NA,54,0,3,CHICAGO,IL
BANK ONE CORP,"MCCOY, JOHN B.",CEO,55,0,3,CHICAGO,IL
BANK ONE CORP,"REILLY, THOMAS E., JR.",NA,59,0,1,CHICAGO,IL
BANK ONE CORP,"ROGERS, JOHN W., JR.",NA,40,0,4,CHICAGO,IL
BANK ONE CORP,"SHACKELFORD, THEKLA R.",NA,64,0,3,CHICAGO,IL
BANK ONE CORP,"SHUMATE, ALEX",NA,48,0,2,CHICAGO,IL
BANK ONE CORP,"STRATTON, FREDERICK P., JR.",NA,60,0,3,CHICAGO,IL
BANK ONE CORP,"TOLLESON, JOHN C.",NA,50,0,2,CHICAGO,IL
BANK ONE CORP,"VITALE, DAVID J.",VCB,52,0,1,CHICAGO,IL
BANK ONE CORP,"WALTER, ROBERT D.",NA,53,0,3,CHICAGO,IL
BANKBOSTON CORP,"BUDD, WAYNE A.",DIR,57,.,2,BOSTON,MA
BANKBOSTON CORP,"BURNHAM, DANIEL P.",DIR,52,.,2,BOSTON,MA
BANKBOSTON CORP,"CONNELL, WILLIAM F.",DIR,60,.,2,BOSTON,MA
BANKBOSTON CORP,"COUNTRYMAN, GARY L.",DIR,59,.,4,BOSTON,MA
BANKBOSTON CORP,"DE CAMPOS, HENRIQUE",PRZ,53,.,1,BOSTON,MA
BANKBOSTON CORP,"EMERSON, ALICE F.",DIR,67,.,4,BOSTON,MA
BANKBOSTON CORP,"GIFFORD, CHARLES K.",CTB,56,.,2,BOSTON,MA
BANKBOSTON CORP,"MAY, THOMAS J.",DIR,51,.,2,BOSTON,MA
BANKBOSTON CORP,"MCHENRY, DONALD F.",DIR,62,.,4,BOSTON,MA
BANKBOSTON CORP,"PIPER, THOMAS R.",DIR,61,.,1,BOSTON,MA
BANKBOSTON CORP,"RODGERS, FRANCENE S.",DIR,52,.,1,BOSTON,MA
BANKBOSTON CORP,"ROWE, JOHN W.",DIR,53,.,3,BOSTON,MA
BANKBOSTON CORP,"STREHLE, GLENN P.",DIR,62,.,1,BOSTON,MA
BANKBOSTON CORP,"VAN FAASEN, WILLIAM C.",DIR,50,.,2,BOSTON,MA
BANKBOSTON CORP,"WHEELER, THOMAS B.",DIR,62,.,2,BOSTON,MA
BANKBOSTON CORP,"ZEIEN, ALFRED M.",DIR,69,.,4,BOSTON,MA
BANTA CORP,"BAXTER, JAMESON A.",DIR,55,0,2,MENASHA,WI
BANTA CORP,"BELCHER, DONALD D.",CTB,60,581871,1,MENASHA,WI
BANTA CORP,"BERGSTROM, JOHN F.",DIR,52,0,3,MENASHA,WI
BANTA CORP,"BROPHY, GEORGE T.",DIR,64,0,1,MENASHA,WI
BANTA CORP,"DENERO, HENRY T.",DIR,52,0,1,MENASHA,WI
BANTA CORP,"GUNDERSON, RICHARD L.",DIR,65,0,1,MENASHA,WI
BANTA CORP,"HENSELER, GERALD A.",CFO,58,418402,1,MENASHA,WI
BANTA CORP,"KUBALE, BERNARD S.",DIR,70,0,2,MENASHA,WI
BANTA CORP,"RICHELSON, RAYMOND C.",DIR,57,0,1,MENASHA,WI
BANTA CORP,"WINKLER, MICHAEL J.",DIR,53,0,1,MENASHA,WI
BARNES & NOBLE INC,"BERDON, MATTHEW A.",SBO,79,0,1,NEW YORK,NY
BARNES & NOBLE INC,"DILLARD, WILLIAM",DIR,54,0,2,NEW YORK,NY
BARNES & NOBLE INC,"HESSELS, JAN MICHIEL",DIR,56,0,1,NEW YORK,NY
BARNES & NOBLE INC,"MILLER, IRENE R.",DIR,47,0,1,NEW YORK,NY
BARNES & NOBLE INC,"MONACO, MARGARET T.",NA,51,0,1,NEW YORK,NY
BARNES & NOBLE INC,"RIGGIO, LEONARD",CTB,58,1440000,1,NEW YORK,NY
BARNES & NOBLE INC,"RIGGIO, STEPHEN",VCB,44,741860,1,NEW YORK,NY
BARNES & NOBLE INC,"ROSEN, MICHAEL N.",SCY,58,0,1,NEW YORK,NY
BARNES & NOBLE INC,"SHELUCK, WILLIAM, JR.",DIR,58,0,1,NEW YORK,NY
BAUSCH & LOMB INC,"AGNEW, FRANKLIN E.",DIR,64,.,1,ROCHESTER,NY
BAUSCH & LOMB INC,"CARPENTER, WILLIAM M.",CTB,46,.,1,ROCHESTER,NY
BAUSCH & LOMB INC,"DE SOLE, DOMENICO",DIR,55,.,1,ROCHESTER,NY
BAUSCH & LOMB INC,"LINEN, JONATHAN S.",DIR,55,.,2,ROCHESTER,NY
BAUSCH & LOMB INC,"MCMULLIN, RUTH R.",DIR,57,.,1,ROCHESTER,NY
BAUSCH & LOMB INC,"PURCELL, JOHN R.",DIR,67,.,2,ROCHESTER,NY
BAUSCH & LOMB INC,"RICE, LINDA JOHNSON",DIR,41,.,3,ROCHESTER,NY
BAUSCH & LOMB INC,"TRIVELPIECE, ALVIN W.",DIR,68,.,1,ROCHESTER,NY
BAUSCH & LOMB INC,"WALTRIP, WILLIAM H.",DIR,61,.,2,ROCHESTER,NY
BAUSCH & LOMB INC,"WOLFE, KENNETH L.",DIR,60,.,3,ROCHESTER,NY
BAXTER INTERNATIONAL INC,"BOOMER, WALTER E.",DIR,60,0,1,DEERFIELD,IL
BAXTER INTERNATIONAL INC,"CHIA, PEI-YUAN",DIR,60,0,3,DEERFIELD,IL
BAXTER INTERNATIONAL INC,"COLLOTON, JOHN W.",DIR,68,0,1,DEERFIELD,IL
BAXTER INTERNATIONAL INC,"CROWN, SUSAN",DIR,40,0,3,DEERFIELD,IL
BAXTER INTERNATIONAL INC,"EVANS, MARY JOHNSTON",DIR,69,0,5,DEERFIELD,IL
BAXTER INTERNATIONAL INC,"FRAME, FRANK R.",DIR,69,0,1,DEERFIELD,IL
BAXTER INTERNATIONAL INC,"INGRAM, MARTHA R.",DIR,63,0,4,DEERFIELD,IL
BAXTER INTERNATIONAL INC,"KRAEMER, HARRY M. JANSEN, JR.",PRZ,44,1399094,2,DEERFIELD,IL
BAXTER INTERNATIONAL INC,"LEVINE, ARNOLD J.",DIR,59,0,2,DEERFIELD,IL
BAXTER INTERNATIONAL INC,"LOUCKS, VERNON R., JR.",CTB,64,2685246,4,DEERFIELD,IL
BAXTER INTERNATIONAL INC,"ST. LAURENT, GEORGES C., JR.",DIR,62,0,2,DEERFIELD,IL
BAXTER INTERNATIONAL INC,"TROUT, MONROE E.",DIR,67,0,2,DEERFIELD,IL
BAXTER INTERNATIONAL INC,"TURNER, FRED L.",DIR,66,0,4,DEERFIELD,IL
BAY NETWORKS INC,"CARR, ARTHUR",DIR,66,0,1,SANTA CLARA,CA
BAY NETWORKS INC,"CARTER, SHELBY H., JR.",DIR,66,0,1,SANTA CLARA,CA
BAY NETWORKS INC,"COTE, KATHLEEN A.",NA,48,0,2,SANTA CLARA,CA
BAY NETWORKS INC,"HOUSE, DAVID L.",CTB,54,1323861,1,SANTA CLARA,CA
BAY NETWORKS INC,"LEWIS, JOHN S.",NA,51,0,1,SANTA CLARA,CA
BAY NETWORKS INC,"LUDWICK, ANDREW K.",DIR,51,0,1,SANTA CLARA,CA
BAY NETWORKS INC,"ROBELEN, BENJAMIN F.",NA,69,0,1,SANTA CLARA,CA
BAY NETWORKS INC,"SCHMIDT, RONALD V.",DIR,53,0,1,SANTA CLARA,CA
BAY NETWORKS INC,"SEVERINO, PAUL J.",DIR,50,302250,1,SANTA CLARA,CA
BB&T CORP,"ALLISON, JOHN A., IV",CTB,49,1131294,1,WINSTON SALEM,NC
BB&T CORP,"BARRINGER, PAUL B.",DIR,67,0,1,WINSTON SALEM,NC
BB&T CORP,"CLEVELAND, ALFRED E.",DIR,62,0,1,WINSTON SALEM,NC
BB&T CORP,"CUTHBERTSON, W. R., JR.",DIR,67,0,1,WINSTON SALEM,NC
BB&T CORP,"DEAL, RONALD E.",DIR,54,0,1,WINSTON SALEM,NC
BB&T CORP,"DOOLEY, A. J., SR.",DIR,67,0,1,WINSTON SALEM,NC
BB&T CORP,"EFIRD, TOM D.",NA,58,0,1,WINSTON SALEM,NC
BB&T CORP,"GOLDSMITH, PAUL S.",DIR,64,0,1,WINSTON SALEM,NC
BB&T CORP,"HACKLEY, L. VINCENT",DIR,57,0,1,WINSTON SALEM,NC
BB&T CORP,"HARDEE, ERNEST F.",DIR,57,0,1,WINSTON SALEM,NC
BB&T CORP,"HELM, JANE P.",DIR,55,0,1,WINSTON SALEM,NC
BB&T CORP,"JANEWAY, RICHARD",DIR,65,0,1,WINSTON SALEM,NC
BB&T CORP,"LATHEM, J. ERNEST",DIR,64,0,1,WINSTON SALEM,NC
BB&T CORP,"MAYNARD, JAMES H.",NA,58,0,1,WINSTON SALEM,NC
BB&T CORP,"MCALEER, JOSEPH A., JR.",DIR,48,0,1,WINSTON SALEM,NC
BB&T CORP,"MCCAULEY, ALBERT O.",NA,57,0,1,WINSTON SALEM,NC
BB&T CORP,"ORR, L. GLENN, JR.",NA,57,0,1,WINSTON SALEM,NC
BB&T CORP,"PLAYER, RICHARD L., JR.",DIR,63,0,1,WINSTON SALEM,NC
BB&T CORP,"PLEASANTS, C. EDWARD, JR.",DIR,57,0,1,WINSTON SALEM,NC
BB&T CORP,"QUBEIN, NIDO R.",DIR,49,0,1,WINSTON SALEM,NC
BB&T CORP,"SASSER, E. RHONE",NA,61,0,1,WINSTON SALEM,NC
BB&T CORP,"SHAW, JACK E.",NA,63,0,1,WINSTON SALEM,NC
BB&T CORP,"WELLS, HAROLD B.",NA,66,0,1,WINSTON SALEM,NC
BEAR STEARNS COS INC,"CAYNE, JAMES E.",CEO,64,2.72E+07,1,NEW YORK,NY
BEAR STEARNS COS INC,"GLICKMAN, CARL D.",DIR,72,0,2,NEW YORK,NY
BEAR STEARNS COS INC,"GREENBERG, ALAN C.",CTB,71,2.22E+07,1,NEW YORK,NY
BEAR STEARNS COS INC,"HARRINGTON, DONALD J.",DIR,52,0,1,NEW YORK,NY
BEAR STEARNS COS INC,"MACK, WILLIAM L.",DIR,58,0,1,NEW YORK,NY
BEAR STEARNS COS INC,"NICKELL, FRANK T.",DIR,51,0,1,NEW YORK,NY
BEAR STEARNS COS INC,"SALERNO, FREDERIC V.",DIR,55,0,5,NEW YORK,NY
BEAR STEARNS COS INC,"TESE, VINCENT",DIR,55,0,3,NEW YORK,NY
BEAR STEARNS COS INC,"WILPON, FRED",DIR,61,0,1,NEW YORK,NY
BEC ENERGY,"COUNTRYMAN, GARY L.",DIR,59,.,4,BOSTON,MA
BEC ENERGY,"DIGNAN, THOMAS G., JR.",DIR,58,.,1,BOSTON,MA
BEC ENERGY,"EGAN, RICHARD J.",DIR,63,.,2,BOSTON,MA
BEC ENERGY,"GIFFORD, CHARLES K.",DIR,56,.,2,BOSTON,MA
BEC ENERGY,"GIFFORD, NELSON S.",DIR,68,.,1,BOSTON,MA
BEC ENERGY,"HORNER, MATINA S.",DIR,59,.,1,BOSTON,MA
BEC ENERGY,"LACAMERA, PAUL A.",DIR,55,.,1,BOSTON,MA
BEC ENERGY,"MAY, THOMAS J.",CTB,51,.,2,BOSTON,MA
BEC ENERGY,"PENNEY, SHERRY H.",DIR,61,.,1,BOSTON,MA
BEC ENERGY,"ROTH, HERBERT, JR.",DIR,70,.,2,BOSTON,MA
BEC ENERGY,"SWEENEY, STEPHEN J.",DIR,70,.,1,BOSTON,MA
BECKMAN COULTER INC,"COBLE, HUGH KENNETH",NA,64,0,1,FULLERTON,CA
BECKMAN COULTER INC,"DAVIS, CAROLYNE K.",DIR,67,0,3,FULLERTON,CA
BECKMAN COULTER INC,"DERVAN, PETER BRENDAN, PH",DIR,53,0,1,FULLERTON,CA
BECKMAN COULTER INC,"DOLLENS, RONALD W.",DIR,52,0,2,FULLERTON,CA
BECKMAN COULTER INC,"HAGGERTY, CHARLES A.",DIR,57,0,3,FULLERTON,CA
BECKMAN COULTER INC,"HERBERT, GAVIN SHEARER",DIR,66,0,2,FULLERTON,CA
BECKMAN COULTER INC,"HONEYCUTT, VAN B.",NA,54,0,2,FULLERTON,CA
BECKMAN COULTER INC,"KELLEY, WILLIAM N.",DIR,59,0,2,FULLERTON,CA
BECKMAN COULTER INC,"ONEIL, CHARLES RODERICK",DIR,68,0,1,FULLERTON,CA
BECKMAN COULTER INC,"WAREHAM, JOHN PETER",CTB,57,0,1,FULLERTON,CA
BECKMAN COULTER INC,"WOODS, BETTY",NA,60,0,1,FULLERTON,CA
BECTON DICKINSON & CO,"BEATY, HARRY N.",DIR,66,.,1,FRANKLIN LAKES,NJ
BECTON DICKINSON & CO,"BECTON, HENRY P., JR.",DIR,55,.,2,FRANKLIN LAKES,NJ
BECTON DICKINSON & CO,"CASTELLINI, CLATEO",CTB,63,.,2,FRANKLIN LAKES,NJ
BECTON DICKINSON & CO,"COSTELLO, ALBERT J.",DIR,63,.,2,FRANKLIN LAKES,NJ
BECTON DICKINSON & CO,"EDELMAN, GERALD M.",DIR,69,.,1,FRANKLIN LAKES,NJ
BECTON DICKINSON & CO,"GALIARDO, JOHN W.",VCB,64,.,1,FRANKLIN LAKES,NJ
BECTON DICKINSON & CO,"HANSELMAN, RICHARD W.",DIR,71,.,3,FRANKLIN LAKES,NJ
BECTON DICKINSON & CO,"OLSON, FRANK A.",DIR,66,.,2,FRANKLIN LAKES,NJ
BECTON DICKINSON & CO,"PERRELLA, JAMES E.",DIR,63,.,3,FRANKLIN LAKES,NJ
BECTON DICKINSON & CO,"SHATTO, GLORIA M.",DIR,67,.,3,FRANKLIN LAKES,NJ
BECTON DICKINSON & CO,"SOMMER, ALFRED",DIR,56,.,1,FRANKLIN LAKES,NJ
BECTON DICKINSON & CO,"TRAUBH, RAYMOND S.",DIR,72,.,1,FRANKLIN LAKES,NJ
BECTON DICKINSON & CO,"UGGLAS, MARGARETHA AF",DIR,59,.,1,FRANKLIN LAKES,NJ
BELL ATLANTIC CORP,"BABBIO, LAWRENCE T., JR.",PRZ,54,6626300,2,NEW YORK,NY
BELL ATLANTIC CORP,"CARRION, RICHARD LOUIS",DIR,46,0,2,NEW YORK,NY
BELL ATLANTIC CORP,"CULLEN, JAMES G.",PRZ,56,6650100,2,NEW YORK,NY
BELL ATLANTIC CORP,"DE VINK, LODEWIJK J. R.",DIR,54,0,1,NEW YORK,NY
BELL ATLANTIC CORP,"GILLIAM, JAMES H., JR.",DIR,53,0,2,NEW YORK,NY
BELL ATLANTIC CORP,"GOLDSTEIN, STANLEY P.",DIR,64,0,2,NEW YORK,NY
BELL ATLANTIC CORP,"KAPLAN, HELENE L.",DIR,65,0,3,NEW YORK,NY
BELL ATLANTIC CORP,"KEAN, THOMAS H.",DIR,63,0,4,NEW YORK,NY
BELL ATLANTIC CORP,"KENNAN, ELIZABETH T.",DIR,61,0,2,NEW YORK,NY
BELL ATLANTIC CORP,"MAYPOLE, JOHN F.",DIR,59,0,1,NEW YORK,NY
BELL ATLANTIC CORP,"NEUBAUER, JOSEPH",DIR,67,0,5,NEW YORK,NY
BELL ATLANTIC CORP,"O'BRIEN, THOMAS H.",DIR,62,0,3,NEW YORK,NY
BELL ATLANTIC CORP,"PFEIFFER, ECKHARD",DIR,57,0,2,NEW YORK,NY
BELL ATLANTIC CORP,"PRICE, HUGH B.",DIR,57,0,2,NEW YORK,NY
BELL ATLANTIC CORP,"RIDGWAY, ROZANNE L.",DIR,63,0,6,NEW YORK,NY
BELL ATLANTIC CORP,"SALERNO, FREDERIC V.",DIR,55,0,5,NEW YORK,NY
BELL ATLANTIC CORP,"SEIDENBERG, IVAN G.",CTB,52,3127600,5,NEW YORK,NY
BELL ATLANTIC CORP,"SHIPLEY, WALTER V.",DIR,63,0,4,NEW YORK,NY
BELL ATLANTIC CORP,"STAFFORD, JOHN R.",DIR,61,0,5,NEW YORK,NY
BELL ATLANTIC CORP,"WEBB, MORRISON DES.",DIR,51,0,1,NEW YORK,NY
BELL ATLANTIC CORP,"YOUNG, SHIRLEY",DIR,63,0,2,NEW YORK,NY
BELLSOUTH CORP,"ACKERMAN, F. DUANE",CTB,56,1.03E+07,1,ATLANTA,GA
BELLSOUTH CORP,"ANDERSON, REUBEN V.",DIR,56,0,2,ATLANTA,GA
BELLSOUTH CORP,"BLANCHARD, JAMES H.",DIR,57,0,2,ATLANTA,GA
BELLSOUTH CORP,"BROWN, J. HYATT",DIR,61,0,4,ATLANTA,GA
BELLSOUTH CORP,"BURKE, PHYLLIS",DIR,67,0,1,ATLANTA,GA
BELLSOUTH CORP,"CODINA, ARMANDO MARIO",DIR,52,0,5,ATLANTA,GA
BELLSOUTH CORP,"DAVIS, PHYLLIS BURKE",DIR,67,0,3,ATLANTA,GA
BELLSOUTH CORP,"FELDSTEIN, KATHLEEN FOLEY",(PR,58,0,3,ATLANTA,GA
BELLSOUTH CORP,"MEDLIN, JOHN G., JR.",DIR,65,0,5,ATLANTA,GA
BELLSOUTH CORP,"MULLIN, LEO F.",DIR,56,0,2,ATLANTA,GA
BELLSOUTH CORP,"SMITH, ROBIN B.",DIR,59,0,4,ATLANTA,GA
BELLSOUTH CORP,"SPANGLER, C. DIXON, JR.",DIR,66,0,2,ATLANTA,GA
BELLSOUTH CORP,"STAVROPOULOS, WILLIAM S.",DIR,59,0,3,ATLANTA,GA
BELLSOUTH CORP,"WILSON, J. TYLEE",DIR,67,0,2,ATLANTA,GA
BEMIS CO INC,"BUXTON, WINSLOW H.",DIR,59,0,3,MINNEAPOLIS,MN
BEMIS CO INC,"CURLER, JEFFREY H.",PRZ,48,630660,1,MINNEAPOLIS,MN
BEMIS CO INC,"GREENKORN, ROBERT A.",DIR,70,0,1,MINNEAPOLIS,MN
BEMIS CO INC,"KNOBLAUCH, LORING W.",DIR,57,0,1,MINNEAPOLIS,MN
BEMIS CO INC,"MCDONALD, NANCY PARSONS",DIR,60,0,1,MINNEAPOLIS,MN
BEMIS CO INC,"MLNARIK, ROBERT F.",VCB,58,576300,1,MINNEAPOLIS,MN
BEMIS CO INC,"O'SHAUGHNESSY, ROGER D.",DIR,55,0,1,MINNEAPOLIS,MN
BEMIS CO INC,"PERRY, EDWARD NEEDHAM",DIR,52,0,1,MINNEAPOLIS,MN
BEMIS CO INC,"ROE, JOHN H.",CTB,59,890764,1,MINNEAPOLIS,MN
BEMIS CO INC,"WURTELE, C. ANGUS",DIR,64,0,2,MINNEAPOLIS,MN
BERGEN BRUNSWIG CORP,"BLANCO, JOSE E., SR.",DIR,71,0,1,ORANGE,CA
BERGEN BRUNSWIG CORP,"BRADY, RODNEY H.",DIR,65,0,2,ORANGE,CA
BERGEN BRUNSWIG CORP,"CALASIBETTA, JOHN",DIR,93,0,1,ORANGE,CA
BERGEN BRUNSWIG CORP,"DIMICK, NEIL F.",CFO,48,686940,1,ORANGE,CA
BERGEN BRUNSWIG CORP,"EDWARDS, CHARLES C.",DIR,74,0,1,ORANGE,CA
BERGEN BRUNSWIG CORP,"LEE, CHARLES J.",DIR,72,0,1,ORANGE,CA
BERGEN BRUNSWIG CORP,"LIDDLE, GEORGE R.",DIR,71,0,1,ORANGE,CA
BERGEN BRUNSWIG CORP,"MARTINI, ROBERT",CTB,66,3169462,1,ORANGE,CA
BERGEN BRUNSWIG CORP,"MELLOR, JAMES R.",DIR,68,0,4,ORANGE,CA
BERGEN BRUNSWIG CORP,"REINHARDT, GEORGE E., JR.",DIR,69,0,1,ORANGE,CA
BERGEN BRUNSWIG CORP,"RODEN, DONALD R.",CEO,51,1034548,1,ORANGE,CA
BERGEN BRUNSWIG CORP,"RODGERS, FRANCIS G.",DIR,71,0,1,ORANGE,CA
BERKSHIRE HATHAWAY INC NEW,"BUFFETT, HOWARD G.",NA,44,0,2,OMAHA,NE
BERKSHIRE HATHAWAY INC NEW,"BUFFETT, SUSAN T.",NA,66,0,1,OMAHA,NE
BERKSHIRE HATHAWAY INC NEW,"BUFFETT, WARREN E.",CTB,68,0,4,OMAHA,NE
BERKSHIRE HATHAWAY INC NEW,"CHACE, MALCOLM GREENE",NA,64,0,1,OMAHA,NE
